id,price,year,manufacturer,model,odometer,title_status,VIN,type,paint_color,image_url
7314055678,9900,2007,dodge,dakota,136151,clean,SADFP2FX3L1Z85869,truck,red,https://images.craigslist.org/00D0D_2v8lRNR4Ljxz_0ak07K_600x450.jpg
7314055114,9995,2013,honda,civic,122295,clean,5XYKT3A64EG443919,sedan,black,https://images.craigslist.org/00606_8SaKCJUdNOz_0jm0cU_600x450.jpg
7314043240,17974,2018,chevrolet,cruze,19146,clean,5UXKU2C57J0X50429,sedan,red,https://images.craigslist.org/00L0L_dhbRFVgB5wTz_0ak05Q_600x450.jpg
7314040639,15991,2015,kia,soul,2447,clean,1G6AK5SX3E0169221,wagon,white,https://images.craigslist.org/01515_cS2tdabcXcRz_0ak07K_600x450.jpg
7314032646,36988,2017,chevrolet,colorado,38011,clean,WA18NAF46KA011208,truck,silver,https://images.craigslist.org/00l0l_hkp9Pz1WVsHz_0ak05Q_600x450.jpg
7314021801,29900,2020,ford,escape,1033,clean,ZARFAMAN7L7629796,SUV,white,https://images.craigslist.org/00E0E_cAeybXvBv9Yz_0ak07K_600x450.jpg
7314015382,49994,2017,ram,2500,58172,clean,SADCL2BV9HA063620,truck,black,https://images.craigslist.org/00707_iDtO0iuDK3iz_0ak07K_600x450.jpg
7314014721,21912,2016,gmc,terrain,32819,clean,5LMCJ2C96LUL05542,SUV,blue,https://images.craigslist.org/00c0c_aGVy4xnHDrcz_0ak07K_600x450.jpg
7314014177,21384,2020,chevrolet,trax,3671,clean,2LMPJ8LR2HBL35260,SUV,grey,https://images.craigslist.org/00808_5TOIulgOOV1z_0ak05Q_600x450.jpg
7314010564,29900,2017,bmw,x1 xdrive28i,21196,clean,1GDDM19W2XB501548,SUV,silver,https://images.craigslist.org/00j0j_ksOS4mLa9SNz_0ak07K_600x450.jpg
7313999172,17971,2012,ford,f-150,118745,clean,3GCCW80H1HS909675,truck,silver,https://images.craigslist.org/00Q0Q_1GM5QcB2ev5z_0ak07K_600x450.jpg
7313998915,19991,2005,ram,3500,170423,clean,3N1AB7AP4KY390244,truck,silver,https://images.craigslist.org/00P0P_jhvohz844kz_0ak07K_600x450.jpg
7313989010,32988,2012,chevrolet,avalanche,35889,clean,5YFEPMAE1MP160256,truck,blue,https://images.craigslist.org/01717_kUAZ8qB1UqBz_0ak05Q_600x450.jpg
7313987829,26500,2018,subaru,outback limited automatic,74952,clean,5TFGY5F15LX257820,wagon,green,https://images.craigslist.org/00202_5t2YYSVzCKWz_0ak07K_600x450.jpg
7313981639,19588,2018,ford,ecosport s automatic,11312,clean,JTMZK31V675010414,SUV,silver,https://images.craigslist.org/00606_dX0uAvlNEitz_0ak07K_600x450.jpg
7313973639,13900,2011,toyota,rav4 automatic,137150,clean,4S3BL626657225428,SUV,red,https://images.craigslist.org/01414_cstZ312Xjz9z_0ak07K_600x450.jpg
7313971775,50988,2019,gmc,yukon xl slt automatic,38382,clean,1G6KD54Y0WU723412,SUV,white,https://images.craigslist.org/00404_gXEaVgJpdDEz_0ak07K_600x450.jpg
7313965673,19988,2018,chevrolet,malibu lt automatic,34717,clean,2C4RDGBG2FR702351,sedan,grey,https://images.craigslist.org/00e0e_e7cJz6Ah6QTz_0ak07K_600x450.jpg
7313964791,13995,2014,cadillac,ats,110697,clean,2FAFP74W72X121230,sedan,custom,https://images.craigslist.org/01111_j05jBp3Q9Goz_0ak07K_600x450.jpg
7313963942,17995,2013,ram,1500 quad cab,126959,clean,5XXGT4L31JG268896,pickup,red,https://images.craigslist.org/00k0k_gPjfYKNRnYjz_0ak07K_600x450.jpg
7313958179,10995,2013,chevrolet,equinox,107056,clean,1FMCU0C79BKA14749,SUV,custom,https://images.craigslist.org/00U0U_hDBLUm7pyPxz_0ak07K_600x450.jpg
7313943147,10495,2016,ford,c-max hybrid,71835,clean,4A4MN31S84E029459,wagon,custom,https://images.craigslist.org/00m0m_jGFNIR8Qo6ez_0ak07K_600x450.jpg
7313937350,13995,2014,mini,paceman,88215,clean,3GNDA13D37S608365,other,red,https://images.craigslist.org/00A0A_53FU5NhwMitz_0ak07K_600x450.jpg
7313879652,10995,2014,chevrolet,cruze,95233,clean,1G1PE5SB8G7202624,sedan,red,https://images.craigslist.org/00Y0Y_8ooVThpHiqKz_0jm0cU_600x450.jpg
7313876903,28245,2005,chevrolet,corvette,26823,clean,3VW2K7AJ4FM248371,other,silver,https://images.craigslist.org/00w0w_h6xes1YnkEz_0ak07K_600x450.jpg
7313857749,18995,2018,nissan,rogue,49814,clean,5FNRL18063B013625,wagon,white,https://images.craigslist.org/00C0C_1Gyve1CUqPBz_0jm0cU_600x450.jpg
7313836746,14995,2014,honda,cr-v,133774,clean,KNDJC733445301664,SUV,black,https://images.craigslist.org/00v0v_bpzwnGJGKyqz_0jm0cU_600x450.jpg
7313822608,20995,2019,dodge,grand caravan,40599,clean,1G1YY2382M5104810,mini-van,white,https://images.craigslist.org/01717_6yaQMdesexbz_0jm0cU_600x450.jpg
7313822578,20995,2019,dodge,grand caravan,31183,clean,1FADP5AU9DL506626,mini-van,black,https://images.craigslist.org/00X0X_hSoKypZZ7Oiz_0jm0cU_600x450.jpg
7313822424,15995,2007,chevrolet,silverado 1500,121112,clean,JTLZE4FE6DJ038274,pickup,black,https://images.craigslist.org/00a0a_37L8heZe4hiz_0kE0fs_600x450.jpg
7313704818,12500,2012,bmw,3 series,121193,clean,2B4FP25B6YR633645,sedan,black,https://images.craigslist.org/01414_tKHwo4M2Ubz_0cU09G_600x450.jpg
7313704804,12900,2019,nissan,versa,30047,clean,2B3AD46R82H194069,sedan,white,https://images.craigslist.org/01717_khP5IrTLWvRz_0cU09G_600x450.jpg
7313704788,12900,2013,ford,escape,86232,clean,4M2CN8B78AKJ25318,SUV,silver,https://images.craigslist.org/00j0j_46QKtC4X2ouz_0cU09G_600x450.jpg
7313704771,10500,2014,toyota,prius,89706,clean,1G6DS57V790123319,hatchback,black,https://images.craigslist.org/00Q0Q_7lPooDgYKI5z_0cU09G_600x450.jpg
7313704760,18495,2013,dodge,durango,87020,clean,2B3HD76V0YH397298,SUV,red,https://images.craigslist.org/00S0S_hOz7WtlmaJVz_0jm0cU_600x450.jpg
7313671196,24995,2013,ford,f-250,101462,clean,YV1MW382952063420,pickup,red,https://images.craigslist.org/00K0K_eYolm67PLaNz_0jm0cU_600x450.jpg
7313665538,27995,2017,audi,q5 premium plus awd,55787,clean,3FRNF65R57V502005,SUV,white,https://images.craigslist.org/00E0E_4jN8cQ98jkz_0cU08B_600x450.jpg
7313654917,33995,2016,audi,a7 premium plus awd,64917,clean,YV1MS382662186752,hatchback,silver,https://images.craigslist.org/01515_4OcZTO5ffbLz_0cU08B_600x450.jpg
7313652760,64995,2003,acura,nsx 5-spd open top,52580,clean,4T1B61HK7JU126610,coupe,black,https://images.craigslist.org/00C0C_4KDWrk4zIVcz_0cU08B_600x450.jpg
7313633519,21995,2019,honda,hr-v lx awd,13155,clean,3GCPYFEL5LG286408,SUV,silver,https://images.craigslist.org/00R0R_bzTtCJQkfc0z_0cU08B_600x450.jpg
7313633367,52995,2018,ford,f-150 limited 4x4,21745,clean,1GCGSCEN4L1188342,pickup,blue,https://images.craigslist.org/00N0N_aF9ehJRELoUz_0cU08B_600x450.jpg
7313616950,45995,2018,gmc,sierra denali,59453,clean,3N1AB8CV5LY210756,truck,white,https://images.craigslist.org/00909_kb4qRrj9zkPz_0cU08B_600x450.jpg
7313591381,45995,2020,jeep,gladiator,8246,clean,KNDJN2A24H7447967,truck,silver,https://images.craigslist.org/00e0e_fTzOtxAMGVbz_0cU08B_600x450.jpg
7313582397,41995,2020,subaru,wrx sti awd,2464,clean,1G1ZB5ST3JF293826,sedan,blue,https://images.craigslist.org/00c0c_e4SC1bXxSSBz_0cU08B_600x450.jpg
7313573373,22995,2019,honda,accord lx,14789,clean,1GKEK63U75J258586,sedan,white,https://images.craigslist.org/00X0X_b0kcSIpYUVIz_0cU08B_600x450.jpg
7313569920,64995,2017,ford,f-450 dually lariat,96187,clean,JT4VN01D9L2006543,pickup,black,https://images.craigslist.org/00H0H_dfJYWuqDQSMz_0cU08B_600x450.jpg
7313569479,40995,2018,jaguar,xe s awd,15673,clean,1B3BD4FB4BN520934,sedan,black,https://images.craigslist.org/00n0n_bYfT0xu4WdGz_0cU08B_600x450.jpg
7313566150,23995,2013,lexus,rx350 f sport,77958,clean,1FMSU43P45ED42134,SUV,grey,https://images.craigslist.org/00V0V_6F9FWTQDBE5z_0cU08B_600x450.jpg
7313563527,37750,2019,bmw,x3,14660,clean,4T3ZF13C61U324388,SUV,silver,https://images.craigslist.org/00h0h_c0r2FX4tMNsz_0cU08B_600x450.jpg
7313553707,14995,2016,chrysler,200 limited,28124,clean,2G4WC582681166619,sedan,grey,https://images.craigslist.org/00000_lAsNkSFNMXQz_0cU08B_600x450.jpg
7313543321,27750,2018,audi,a4,58369,clean,JNRAS08W15X207714,sedan,silver,https://images.craigslist.org/00f0f_fo5p9JU1V23z_0cU08B_600x450.jpg
7313542160,29995,2012,ford,f-150 king ranch 4x4,74469,clean,4T1BE32K05U512332,pickup,black,https://images.craigslist.org/00M0M_dQdkIHe6i4Wz_0cU08B_600x450.jpg
7313532768,37995,2020,bmw,330i xdrive awd,28330,clean,3TMCZ5AN4KM256457,sedan,black,https://images.craigslist.org/00t0t_2NZtBe4cTaTz_0cU08B_600x450.jpg
7313531886,37995,2020,bmw,330i xdrive awd,28222,clean,KMHC85LCXJU060320,sedan,black,https://images.craigslist.org/00y0y_f6fj1AXm2qnz_0cU08B_600x450.jpg
7313528860,41995,2020,bmw,330i xdrive m sport awd,2275,clean,5XYZT3LB3JG567344,sedan,white,https://images.craigslist.org/00e0e_geCThRhSGcr_0cU08B_600x450.jpg
7313521792,34995,2018,honda,odyssey ex-l,18044,clean,4S3BNAF60K3011027,mini-van,grey,https://images.craigslist.org/00k0k_hNS99tfEiHUz_0cU08B_600x450.jpg
7313520026,22194,2020,kia,optima,2012,clean,KNDCB3LC1K5239321,sedan,white,https://images.craigslist.org/00A0A_5OsiPUQ4FzYz_0kE0fu_600x450.jpg
7313518162,9194,2011,chevrolet,cruze,72722,clean,2A4RR8D11AR457805,sedan,silver,https://images.craigslist.org/00Y0Y_7U6zX6R1g9zz_0kE0fu_600x450.jpg
7313517912,21995,2014,ford,f-150,186751,clean,55SWF4JB1JU277581,pickup,white,https://images.craigslist.org/00e0e_aBfUvOl8maEz_0jm0cU_600x450.jpg
7313517578,27995,2013,ford,f-150,19928,clean,LVY992ML0JP007450,pickup,silver,https://images.craigslist.org/00Q0Q_2HMthJVTaQzz_0jm0cU_600x450.jpg
7313510382,50995,2017,gmc,yukon denali,70227,clean,1GCHSBEA1F1155668,SUV,grey,https://images.craigslist.org/00W0W_89JaE9cByUz_0cU08B_600x450.jpg
7313505519,18750,2013,bmw,x3 xdrive28i,58666,clean,KNDCB3LC7J5108179,SUV,white,https://images.craigslist.org/00000_9zqUFeRUM8vz_0cU08B_600x450.jpg
7313498998,16995,2013,honda,odyssey,108260,clean,1FTNR2ZG3FKA38195,mini-van,black,https://images.craigslist.org/00k0k_l22UwQv2HH1z_0jm0cU_600x450.jpg
7313493836,39995,2015,ram,2500,115148,clean,5TFMV52118X032626,pickup,brown,https://images.craigslist.org/00b0b_kGPM29yA43pz_0jm0cU_600x450.jpg
7313493689,29995,2013,ford,f-150,135329,clean,3GKALMEV5JL249796,pickup,red,https://images.craigslist.org/00h0h_6pOKDDSrg8xz_0jm0cU_600x450.jpg
7313493657,13900,2016,honda,fit ex automatic,86130,clean,3C4NJDBBXKT815272,hatchback,red,https://images.craigslist.org/00000_ahELptr0amez_0ak07K_600x450.jpg
7313493615,32988,2016,jeep,wrangler unlimited sahara automatic,63097,clean,1C3AN65L35X043875,SUV,silver,https://images.craigslist.org/00H0H_jNCmacXTfY5z_0ak07K_600x450.jpg
7313493323,8950,2012,ford,flex,157614,clean,3FA6P0D95LR174753,wagon,brown,https://images.craigslist.org/00808_9qQpwf1txWWz_0uY0hq_600x450.jpg
7313488758,42194,2020,jeep,wrangler unlimited,21037,clean,1FTNW21P13EC20833,SUV,blue,https://images.craigslist.org/00a0a_2kK6EIyfV24z_0kE0fu_600x450.jpg
7313487936,36194,2019,nissan,murano,8915,clean,3VWPL7AJ6CM698831,wagon,brown,https://images.craigslist.org/01515_6JG3sQMPIGgz_0kE0fu_600x450.jpg
7313487022,18194,2019,honda,fit,33662,clean,WDDZF4JB2JA338546,wagon,silver,https://images.craigslist.org/01212_54a69A62uA9z_0kE0fu_600x450.jpg
7313474885,29995,2019,subaru,wrx awd 6-spd,19129,clean,3GNCJKSB7KL177615,sedan,white,https://images.craigslist.org/00l0l_7jhwLfFCuUyz_0cU08B_600x450.jpg
7313467960,22995,2015,volvo,s60 t6 premier plus,34247,clean,3GTN8AEH8KG278436,sedan,black,https://images.craigslist.org/00g0g_bZrS6npIyGoz_0cU08B_600x450.jpg
7313465430,22995,2016,chrysler,300c awd,64893,clean,58ABK1GG9JU092848,sedan,silver,https://images.craigslist.org/00x0x_fm8L81ZDuzbz_0cU08B_600x450.jpg
7313462305,38995,2018,audi,a5 sportback premium,42157,clean,1J4FA59S62P741363,sedan,grey,https://images.craigslist.org/00I0I_iRevyvJzy1Pz_0cU08B_600x450.jpg
7313441029,29995,2014,chevrolet,camaro 2ss 6-spd,39094,clean,WAUC8AFC5JN059415,coupe,red,https://images.craigslist.org/00A0A_2mulmi1Aaotz_0cU08B_600x450.jpg
7313435202,25995,2016,kia,sorento sxl awd,89603,clean,3GCPKSE76DG114256,SUV,grey,https://images.craigslist.org/00b0b_bijS71DcKTTz_0cU08B_600x450.jpg
7313425487,34995,2016,toyota,highlander limited,74182,clean,1FDAF56F62EC81475,SUV,black,https://images.craigslist.org/00U0U_ez3ciuSFThnz_0cU08B_600x450.jpg
7313275401,26995,2017,subaru,wrx,33103,clean,3CZRM3H5XEG704653,sedan,black,https://images.craigslist.org/00y0y_dfbCrwbxuogz_0jm0cU_600x450.jpg
7313227648,25999,2014,ford,f-150 stx,116773,clean,KNDMB5C17G6086606,truck,silver,https://images.craigslist.org/00h0h_cXnwpuPQzpGz_0CI0t2_600x450.jpg
7313226728,35999,2015,ford,f-150 xlt,54964,clean,KMHHT6KD9AU038359,truck,grey,https://images.craigslist.org/00I0I_lm9FGc1rGf2z_0CI0t2_600x450.jpg
7313216561,27999,2013,ford,f-150 king ranch,100458,clean,WDDHF7GB3EA933917,truck,brown,https://images.craigslist.org/00z0z_6ZqiV4nrCZO_0CI0t2_600x450.jpg
7313195914,30499,2017,ford,explorer xlt awd,18910,clean,4S3BL616096217161,SUV,red,https://images.craigslist.org/00808_6zzEyY8Fgph_0CI0t2_600x450.jpg
7313186391,22500,2019,chevrolet,equinox ls awd,24842,clean,JF2SJGEC2JH609354,SUV,green,https://images.craigslist.org/00z0z_aVz7UPaFzzcz_0CI0t2_600x450.jpg
7313177428,15999,2015,chevrolet,equinox ls,54484,clean,JTHED192920036663,SUV,silver,https://images.craigslist.org/00c0c_e9rHCnyKMtbz_0CI0t2_600x450.jpg
7313176255,39995,2019,nissan,armada,39935,clean,3C3CFFDR8FT501130,wagon,silver,https://images.craigslist.org/00G0G_jjZeaUkI3mPz_0jm0cU_600x450.jpg
7313169842,15999,2018,hyundai,elantra se,40385,clean,VBWGP61J014067279,sedan,blue,https://images.craigslist.org/00O0O_kFTOWgKa5pXz_0CI0t2_600x450.jpg
7313168787,29500,2019,ford,edgetitanium awd,17508,clean,1FMZU62KX4ZB31236,SUV,blue,https://images.craigslist.org/00p0p_eQ5t0aDzYJg_0CI0t2_600x450.jpg
7313136773,18999,2018,chevrolet,cruze premier rs,18500,clean,JTDKN3DU4B5300770,hatchback,red,https://images.craigslist.org/00H0H_o4a3SQmoar_0CI0t2_600x450.jpg
7313130641,18999,2015,mini,countryman cooper s,66566,clean,KNDPMCAC4J7431401,hatchback,brown,https://images.craigslist.org/01010_f6iE4sDSAqGz_0CI0t2_600x450.jpg
7313130277,12999,2013,subaru,tribeca,166694,clean,WVWPR7AU4HW950160,SUV,silver,https://images.craigslist.org/00G0G_kz7YEHJNSCLz_0ak07K_600x450.jpg
7313109132,16499,2018,toyota,corolla le,31108,clean,5XXG14J25MG002494,sedan,grey,https://images.craigslist.org/00i0i_eu3NE1WrzESz_0CI0t2_600x450.jpg
7313107643,37999,2017,cadillac,xt5 platinum awd,26625,clean,3C6UR5CJ8FG577220,SUV,white,https://images.craigslist.org/00v0v_5r63AsoP8Zjz_0CI0t2_600x450.jpg
7313106356,17699,2018,nissan,altima s 2.5,21713,clean,JA4AS5AA6LZ003000,sedan,black,https://images.craigslist.org/00b0b_cR1ZjkPfh3Rz_0CI0t2_600x450.jpg
7313106140,29995,2012,chevrolet,silverado,103901,clean,2LMPJ8K97KBL12811,pickup,blue,https://images.craigslist.org/00505_gSuzuP0hG4Gz_0jm0cU_600x450.jpg
7313101328,18995,2012,ford,explorer,101092,clean,5N1DL0MM3LC508998,SUV,black,https://images.craigslist.org/00s0s_htbXcJzmlR7z_0jm0cU_600x450.jpg
7313098269,32995,2017,ram,1500,65290,clean,2G1WC5EM2A1121637,pickup,silver,https://images.craigslist.org/01010_9qkQkEoI5glz_0jm0cU_600x450.jpg
7313089860,9595,2013,ford,escape,161527,clean,1GNERFKW3LJ270569,SUV,silver,https://images.craigslist.org/00J0J_hhClR7HS9K3z_0ak07K_600x450.jpg
7313084868,13995,2014,jeep,compass,41917,clean,JN8AZ1MU1AW021388,SUV,white,https://images.craigslist.org/00909_9hzftcFxmAvz_0ak07K_600x450.jpg
7313082866,6995,2001,audi,tt,116000,clean,1J4NT1FBXBD272069,other,custom,https://images.craigslist.org/00202_lzbrqjKHkkEz_0ak07K_600x450.jpg
7313080816,19995,2016,toyota,camry,45894,clean,3GNBABFW8BS506403,sedan,custom,https://images.craigslist.org/00G0G_e31qOYvgM4lz_0ak07K_600x450.jpg
7313079329,17995,2007,ram,2500 mega cab,133733,clean,1G6AB5R32F0112058,pickup,custom,https://images.craigslist.org/00q0q_im976jQ8intz_0ak07K_600x450.jpg
7313077907,25995,2013,ford,f-150,110248,clean,KNAFK4A65G5560766,pickup,red,https://images.craigslist.org/00j0j_4wKSQmgCLxKz_0jm0cU_600x450.jpg
7313074001,1100,2001,chrysler,town and country awd,90708,clean,1G6KD57Y27U208828,mini-van,white,https://images.craigslist.org/00d0d_kLnvlxOcSPYz_0CI0t2_600x450.jpg
7313073027,26995,2017,ram,1500,96010,clean,5XXGN4A78EG259909,pickup,white,https://images.craigslist.org/00A0A_bMUtyaFiNCMz_0jm0cU_600x450.jpg
7313071320,19995,2014,mercedes-benz,benz glk350 4matic awd,88514,clean,1D4PT5GKXAW138642,SUV,silver,https://images.craigslist.org/00F0F_e0VzLFhMOk3z_0cU08B_600x450.jpg
7313070775,20500,2017,chrysler,300 limited,64261,clean,1G11F5RRXDF118098,sedan,silver,https://images.craigslist.org/00000_9LLgpEMjwkw_0cU08B_600x450.jpg
7313068784,17750,2017,mazda,3 sport,9157,clean,KNDMG4C74C6495981,sedan,grey,https://images.craigslist.org/00k0k_b0tpx6M8GYwz_0cU08B_600x450.jpg
7313068491,17850,2018,chevrolet,cruze premier,19146,clean,JM1BL1W6XB1403921,sedan,grey,https://images.craigslist.org/00606_6kNiWJymRzI_0cU08B_600x450.jpg
7313068162,24995,2017,bmw,x1 xdrive28i awd,44040,clean,KNDJT2A2XB7196644,SUV,black,https://images.craigslist.org/00C0C_3cXHtrHFEkz_0cU08B_600x450.jpg
7313067858,17995,2016,mazda,cx-5 grand touring,67594,clean,3FAHP0KCXAR195697,sedan,silver,https://images.craigslist.org/00F0F_9mtD2Cf3Ap3z_0cU08B_600x450.jpg
7313062777,18995,2018,kia,optima ex,24663,clean,2FMDK36C87BB55530,sedan,silver,https://images.craigslist.org/00G0G_8je4cKiB02Q_0cU08B_600x450.jpg
7313062460,63995,2017,tesla,model s 100d awd,32740,clean,5Y2SL65807Z412359,sedan,blue,https://images.craigslist.org/00H0H_dU0WdU9jcm7z_0cU08B_600x450.jpg
7313062442,37995,2020,bmw,330i,19120,clean,1GKKRNED7FJ135829,sedan,black,https://images.craigslist.org/00O0O_7ZRyfFpEFrl_0cU08B_600x450.jpg
7313062399,34995,2017,toyota,tacoma trd sport 4x4,72239,clean,1FAHP3M2XCL393607,pickup,red,https://images.craigslist.org/00A0A_irBW4UfUqy8z_0cU08B_600x450.jpg
7313061572,32995,2016,bmw,x4 xdrive m-sport,11523,clean,1C6RR6GT3FS674700,SUV,black,https://images.craigslist.org/00y0y_cLad6UdLYLez_0cU08B_600x450.jpg
7313061191,32995,2017,audi,all road,49042,clean,3FAHP0JA9BR290575,wagon,black,https://images.craigslist.org/00W0W_czY3osfM9G9_0cU08B_600x450.jpg
7313060836,54995,2018,ram,2500 power wagon 4x4,18681,clean,1C3BCBGG7CN233481,pickup,white,https://images.craigslist.org/00s0s_5SYq3jcxUKoz_0cU08B_600x450.jpg
7313050812,24194,2019,ford,escape,12822,clean,JM1CW2CL3C0111837,SUV,silver,https://images.craigslist.org/00x0x_dZpR52zJFhAz_0kE0fu_600x450.jpg
7313040181,36194,2018,chevrolet,traverse,47655,clean,3FA6P0HD6KR176850,SUV,black,https://images.craigslist.org/00505_6XM9xShCcbcz_0kE0fu_600x450.jpg
7313032137,20995,2010,ford,f-150,108352,clean,3C6URVJD8FE506205,pickup,white,https://images.craigslist.org/00S0S_hCl4TLTyG3Nz_0jm0cU_600x450.jpg
7313028655,26995,2018,nissan,rogue,43812,clean,1GBGC33R3YF424531,SUV,silver,https://images.craigslist.org/01717_8epRW6b5q5Kz_0jm0cU_600x450.jpg
7313019862,11995,2014,ford,focus,65917,clean,1GC1KXE8XDF231576,sedan,silver,https://images.craigslist.org/00o0o_5fHiLCuhwKez_0jm0cU_600x450.jpg
7312985056,9995,2013,honda,civic,122295,clean,NM0LS6AN1BT047475,sedan,black,https://images.craigslist.org/00606_8SaKCJUdNOz_0jm0cU_600x450.jpg
7312984949,45988,2018,ford,f-150 xlt automatic,13591,clean,1GCEC14W11Z306137,pickup,silver,https://images.craigslist.org/00k0k_j88mTlwYlEbz_0ak07K_600x450.jpg
7312984498,31194,2019,honda,cr-v,7846,clean,1FTYE2CV7JKA32232,SUV,silver,https://images.craigslist.org/00z0z_fKKUIbJfCTfz_0kE0fu_600x450.jpg
7312931048,19194,2018,toyota,corolla,14512,clean,1C4HJXDG9JW179329,sedan,black,https://images.craigslist.org/00909_fh4YyS2BKBfz_0kE0fu_600x450.jpg
7312929545,31194,2018,honda,cr-v,13131,clean,3C6TRVDGXJE104406,SUV,white,https://images.craigslist.org/00000_dPyIHINM07Pz_0kE0fu_600x450.jpg
7312911395,28995,2020,hyundai,santa fe,23500,clean,JTJHW31U872031495,SUV,custom,https://images.craigslist.org/00H0H_1MH6V7TX7erz_0ak07K_600x450.jpg
7312911287,19495,2013,jeep,wrangler,95446,clean,1FTNR2ZGXFKA38193,SUV,custom,https://images.craigslist.org/00H0H_knCyLjzwAi6z_0ak07K_600x450.jpg
7312886390,16995,2012,subaru,impreza,11900,clean,JM1BK12F571637173,sedan,custom,https://images.craigslist.org/00w0w_gKD78e6mZEnz_0ak07K_600x450.jpg
7312800668,14995,2008,toyota,tundra double cab,182143,clean,1GTN1TEH1EZ249011,pickup,custom,https://images.craigslist.org/00W0W_2gNhnDiDCiNz_0ak07K_600x450.jpg
7312654156,44995,2019,toyota,tacoma trd off road 4x4,21969,clean,1N6BF0LY0HN809437,truck,grey,https://images.craigslist.org/00v0v_NXp8dTnnCv_0CI0pZ_600x450.jpg
7312637242,87995,2019,ford,f350 drw,21183,clean,5YJSA1DN5DFP05367,truck,grey,https://images.craigslist.org/01414_9o7uzGoMNzZz_0CI0pZ_600x450.jpg
7312615422,14995,2018,nissan,versa sv,27751,clean,1GCGSAEA0F1266735,sedan,grey,https://images.craigslist.org/00o0o_lypO7g7stQn_0CI0pZ_600x450.jpg
7312612160,23995,2018,jeep,compass sport,17801,clean,WBAJA5C53KBX86662,SUV,green,https://images.craigslist.org/00j0j_fYnAhldvwwkz_0CI0pZ_600x450.jpg
7312610902,44995,2017,chevrolet,silverado 1500 ltz 4x4,94201,clean,JTHBK1GG4F2196600,truck,white,https://images.craigslist.org/00b0b_lT7oLgSOnVRz_0CI0pZ_600x450.jpg
7312609918,11995,2017,kia,rio,54037,clean,WDDNG7DB0DA537267,sedan,black,https://images.craigslist.org/01010_8IhrQ6cu0NP_0CI0pZ_600x450.jpg
7312609660,28995,2017,nissan,pathfinder sl 4wd,33974,clean,1G1YY3186H5113136,SUV,red,https://images.craigslist.org/00R0R_4bge230kQeoz_0CI0pZ_600x450.jpg
7312606585,24995,2017,honda,accord ex-l,45318,clean,WVGAV7AX3DW513977,coupe,silver,https://images.craigslist.org/00L0L_3yTkadzzyVUz_0CI0pZ_600x450.jpg
7312595275,27995,2017,jeep,renegade deserthawk sport,27679,clean,JN1EV7EK9HM362880,offroad,white,https://images.craigslist.org/01414_dPK1RO3zb0i_0CI0pZ_600x450.jpg
7312588225,29995,2017,mercedes-benz,gla,49402,clean,5TFTX4CN7FX059506,SUV,white,https://images.craigslist.org/00g0g_cxxqBdgbR9F_0CI0pZ_600x450.jpg
7312587849,17995,2017,nissan,quest sv,82003,clean,1G1ZJ5SU7GF347102,mini-van,black,https://images.craigslist.org/00000_lG6AVeaMDhCz_0CI0pZ_600x450.jpg
7312573167,39995,2017,ford,f-250,98899,clean,WDDSJ4EB5EN029405,truck,white,https://images.craigslist.org/00W0W_kOdUoefzEi7z_0CI0pZ_600x450.jpg
7312563329,22995,2016,chevrolet,malibu lt,14822,clean,2LMHJ5NK4GBL00351,sedan,grey,https://images.craigslist.org/00a0a_8EkW6BOYga0_0CI0pZ_600x450.jpg
7312562885,54995,2016,ford,f350 super duty 4x4,108182,clean,KMHFG4JGXEA348460,truck,white,https://images.craigslist.org/00z0z_PXaoOeDzoqz_0t20CI_600x450.jpg
7312558556,13995,2016,dodge,journey se,51392,clean,55SWF4JB4JU253498,SUV,grey,https://images.craigslist.org/00Q0Q_jwcRxqymIB9_0CI0pZ_600x450.jpg
7312472079,16995,2016,dodge,journey sxt,59466,clean,3N1AB7AP9GL679043,SUV,white,https://images.craigslist.org/00W0W_eslFSNH2F5Uz_0CI0pZ_600x450.jpg
7312471812,14995,2016,fiat,500x,52377,clean,55SWF4KB7JU250982,SUV,white,https://images.craigslist.org/00e0e_5VbUWceInQpz_0CI0pZ_600x450.jpg
7312471542,24995,2016,dodge,charger se awd,42422,clean,1GNEVHKW4LJ145930,sedan,black,https://images.craigslist.org/00N0N_ff3H8qVSlR4z_0CI0pZ_600x450.jpg
7312461943,39995,2016,toyota,4runner limited,77052,clean,ML32F3FJ6LHF09000,SUV,white,https://images.craigslist.org/00O0O_kXawJHIZ54rz_0CI0pZ_600x450.jpg
7312455834,40988,2019,ford,f-150 xlt automatic,29506,clean,YV1612SC3F1198581,pickup,blue,https://images.craigslist.org/00m0m_cDsoBIjNbYiz_0ak07K_600x450.jpg
7312395683,87995,2019,ford,f350 drw,21183,clean,1FTYR14EX8PB01697,truck,grey,https://images.craigslist.org/01414_9o7uzGoMNzZz_0CI0pZ_600x450.jpg
7312395164,33995,2015,ford,f150 4x4,74702,clean,2G1FP22G6W2134510,truck,white,https://images.craigslist.org/00T0T_2KWJaX5d8SLz_0CI0pZ_600x450.jpg
7312394887,37995,2015,ford,f150 lariat supercrew 4x4,98043,clean,1GYS3DKJ9GR322052,truck,white,https://images.craigslist.org/00Z0Z_cjE4iLh06t2z_0CI0pZ_600x450.jpg
